binary_id,sid,cwe,class_count,nearest_cwe,nearest_dist,near_same,exact_same_strict,exact_same_loose,exact_same_marker,other_strict,other_loose,has_token,calls,ptr_sig,body_len,insn_count
BIN_5888679,46347,CWE-666,34,CWE-666,1,17,0,0,2,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,757,150
BIN_5897471,45511,CWE-606,118,CWE-606,2,7,0,0,0,,,True,_zn54cwe606_unchecked_loop_condition__char_listen_socket_43l9badsourceerpc|sscanf|printintline,,228,46
BIN_5907001,41640,CWE-482,8,CWE-482,1,8,1,1,1,,,False,printintline|printintline,intBadSink:0,43,15
BIN_5918023,35549,CWE-400,193,CWE-400,1,13,0,0,0,,,False,globalreturnstrueorfalse|memset|atoi|globalreturnstrueorfalse|fopen|exit|fwrite|exit|fclose|fopen|exit|fwrite|exit|fclose,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0|i:0|pFile:1|filename:1|i:0|pFile:1|filename:1,888,169
BIN_5927392,28224,CWE-196,11,CWE-196,2,6,0,0,0,,,False,rand|rand|printintline,intUnsigned:0|intSigned:0,55,20
BIN_5938256,35018,CWE-377,54,CWE-377,2,12,0,0,0,,,False,tempnam|exit|printline|printline|free,j:0|filename:1|fileDesc:0,167,43
BIN_5942117,35312,CWE-398,84,CWE-398,1,9,0,0,2,,,False,printintline|printintline,intOne:0|intTwo:0|intSum:0,65,19
BIN_5944201,35340,CWE-398,84,CWE-398,1,16,1,1,1,,,False,printline,,44,14
BIN_5971248,49292,CWE-761,150,CWE-761,2,11,0,0,0,,,False,malloc|exit|wcslen|memset|wcschr|wcschr|badsink,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,759,151
BIN_5979818,41146,CWE-469,19,CWE-469,2,11,0,0,0,,,False,strchr|exit|printunsignedline,string1:0|string2:0|slashInString1:1|indexOfSlashInString1:0,125,32
BIN_5988489,35056,CWE-377,54,CWE-377,1,13,0,1,1,,,False,exit|printwline|printline|free,filename:1|fileDesc:0,144,38
BIN_5992911,39059,CWE-416,186,CWE-416,1,11,3,3,3,,,True,_znay|_zdapv|printlonglongline,,119,30
BIN_5994816,47129,CWE-680,142,CWE-680,1,14,1,1,1,,,True,globalreturnstrue|rand|rand|rand|rand|rand|rand|rand|_znay|printintline|_zdapv,,228,68
BIN_5998768,39728,CWE-427,131,CWE-427,3,8,0,1,1,,,False,staticreturnstrue|strlen|memset|strchr|strchr,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,1073,178
BIN_6001990,38945,CWE-416,186,CWE-416,4,9,0,0,0,,,False,malloc|exit|free|printlongline,data:1|i:0,126,32
BIN_6010911,42245,CWE-563,159,CWE-563,1,9,0,6,6,,,False,,data:0,15,7
BIN_6022747,46404,CWE-672,8,CWE-672,1,8,0,0,0,,,True,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|_zn69cwe672_operation_on_resource_after_expiration_or_release__list_int_42l9badsourceenst7__cxx114listiisaiieee|.text$_znst7__cxx114listiisaiieeaseos2_|_znst7__cxx114listiisaiieeaseos2_|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume,,384,99
BIN_6026902,41823,CWE-511,27,CWE-511,1,12,0,1,1,,,False,_time64,currentTime:0,58,17
BIN_6037889,45649,CWE-606,118,CWE-606,2,10,0,0,0,,,False,wcslen|wcsncat|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|environment:1|dataCopy:1|data:1|i:0|n:0|intVariable:0,471,79
BIN_6038616,35198,CWE-391,25,CWE-391,1,15,0,0,0,,,False,sqrt|printdoubleline,j:0|doubleNumber:0,75,21
BIN_6046444,39486,CWE-426,45,CWE-426,1,12,0,1,1,,,False,wcscpy|printline|exit,data:1|dataBuffer:0,336,52
BIN_6066650,35181,CWE-390,34,CWE-391,3,5,0,1,1,,,False,sqrt|printdoubleline,doubleNumber:0,80,21
BIN_6067399,45533,CWE-606,118,CWE-606,2,4,0,1,1,,,False,wcslen|memset|wcschr|wcschr|swscanf|printintline,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|i:0|n:0|intVariable:0,959,161
BIN_6069017,41650,CWE-483,9,CWE-483,1,11,0,1,1,,,False,rand|printline|printline,x:0|y:0,120,35
BIN_6086658,41379,CWE-476,98,CWE-476,1,16,1,1,1,,,False,printintline,data:1,64,20
BIN_6087344,35482,CWE-398,84,CWE-398,1,11,0,0,0,,,False,globalreturnstrue|printline,,39,13
BIN_6094273,35462,CWE-398,84,CWE-398,1,12,1,1,1,,,False,printline,,43,14
BIN_6106195,41187,CWE-475,18,CWE-475,2,12,0,1,1,,,False,wcscpy|memcpy|printwline,dataBuffer:0|data:1,323,48
BIN_6129989,47242,CWE-688,5,CWE-688,1,11,0,0,1,,,False,sprintf|printline,dest:0|intFive:0,74,20
BIN_6143251,48771,CWE-761,150,CWE-761,1,7,0,0,0,,,False,malloc|exit|badsource|printline|free,data:1,127,37
BIN_6151500,41230,CWE-476,98,CWE-476,1,13,0,0,1,,,False,staticreturnstrue|staticreturnstrue|printhexcharline,data:1,58,19
BIN_6167857,48905,CWE-761,150,CWE-761,1,13,0,0,0,,,False,malloc|exit|strlen|fopen|fgets|printline|fclose|printline|free,data:1|dataLen:0|pFile:1,268,74
BIN_6176767,35145,CWE-390,34,CWE-390,1,15,1,2,2,,,False,printwline|fgetws|printwline,dataBuffer:0|data:1,327,50
BIN_6178752,46334,CWE-666,34,CWE-666,1,15,1,1,1,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,761,151
BIN_6185400,56028,CWE-843,23,CWE-843,1,8,0,0,0,,,False,printintline,data:1|shortBuffer:0,61,18
BIN_6194587,41136,CWE-469,19,CWE-469,2,4,0,0,1,,,False,strchr|exit|printunsignedline,string1:0|string2:0|slashInString1:1|indexOfSlashInString1:0,120,31
BIN_6218150,48947,CWE-761,150,CWE-761,2,12,0,0,0,,,False,malloc|exit|printline|free,data:1,155,42
BIN_6226879,39153,CWE-416,186,CWE-416,1,8,0,0,0,,,True,globalreturnstrueorfalse|_znay|wmemset|_zdapv|_znay|wmemset|globalreturnstrueorfalse|printwline,,188,49
BIN_6233797,41367,CWE-476,98,CWE-476,1,8,1,1,1,,,False,printintline,data:1,36,12
BIN_6236346,36026,CWE-400,193,CWE-400,1,11,1,1,1,,,False,memset|atoi|printline,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0,592,122
BIN_6238721,48760,CWE-761,150,CWE-761,1,10,1,1,1,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,671,139
BIN_6244797,49184,CWE-761,150,CWE-761,1,9,0,0,0,,,False,malloc|exit|wcslen|fopen|fgetws|printline|fclose|printline|free,data:1|dataLen:0|pFile:1,293,78
BIN_6251210,39605,CWE-427,131,CWE-427,1,7,0,0,0,,,True,strlen|fgets|strlen|printline|badsink,data:1|dataBuffer:0|dataLen:0,569,98
BIN_6252927,35214,CWE-391,25,CWE-391,1,13,0,2,2,,,False,strtol|printf,longNumber:0,62,18
BIN_6256987,46999,CWE-680,142,CWE-680,2,8,0,0,0,,,True,_zn56cwe680_integer_overflow_to_buffer_overflow__new_fixed_417badsinkei,,39,12
BIN_6258203,45681,CWE-606,118,CWE-606,2,8,0,0,0,,,False,wcslen|fopen|fgetws|printline|fclose|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|pFile:1|i:0|n:0|intVariable:0,557,101
BIN_6262415,42244,CWE-563,159,CWE-563,1,8,0,6,6,,,False,,data:0,15,7
BIN_6262752,28211,CWE-196,11,CWE-196,1,6,0,1,1,,,False,rand|rand|printintline,intUnsigned:0|intSigned:0,54,19
BIN_6276608,35947,CWE-400,193,CWE-400,2,9,0,0,0,,,False,badsource|printline,count:0|i:0,85,24
BIN_6279350,38923,CWE-416,186,CWE-416,1,11,0,1,1,,,False,malloc|exit|free|printintline,data:1|i:0,126,32
BIN_6283262,42332,CWE-563,159,CWE-563,1,9,0,0,1,,,False,staticreturnstrue|staticreturnstrue|printlonglongline,data:0,61,18
BIN_6290567,41288,CWE-476,98,CWE-476,1,8,0,0,0,,,True,printintline|_zdlpvy,,74,22
BIN_6293639,41415,CWE-476,98,CWE-476,2,11,0,0,0,,,False,printlongline,data:1,58,18
BIN_6299331,37896,CWE-404,10,CWE-404,2,7,0,0,0,,,True,badsink,data:0,69,18
BIN_6311232,35447,CWE-398,84,CWE-398,1,11,0,0,0,,,False,globalreturnstrueorfalse|printintline|printintline|printintline|printintline,intOne:0|intOne:0|intFive:0,93,28
BIN_6314548,46437,CWE-675,31,CWE-675,1,12,1,1,1,,,False,fopen|fclose|fclose,data:1,99,27
BIN_6320138,42369,CWE-563,159,CWE-563,1,11,1,1,1,,,False,printintline,data:0,41,14
BIN_6334090,10892,CWE-123,43,CWE-123,2,6,0,0,0,,,True,_zn52cwe123_write_what_where_condition__connect_socket_43l9badsourceer10_badstruct,,132,32
BIN_6351503,45846,CWE-617,93,CWE-617,1,7,0,0,0,,,False,badsource,data:0,73,20
BIN_6353901,18966,CWE-188,21,CWE-188,2,8,0,0,0,,,False,printintline|printintline,structCharInt:0|charPtr:1,78,24
BIN_6364033,46904,CWE-680,142,CWE-680,1,10,0,0,0,,,True,_zn65cwe680_integer_overflow_to_buffer_overflow__new_connect_socket_42l9badsourceei|_znay|printintline|_zdapv,,147,41
BIN_6388389,41088,CWE-467,20,CWE-467,1,12,0,0,0,,,False,globalreturnstrue|malloc|exit|printshortline|free,badShort:1,99,28
BIN_6393904,42316,CWE-563,159,CWE-563,2,7,0,0,0,,,True,printhexcharline,,52,17
BIN_6410620,35380,CWE-398,84,CWE-398,1,11,0,0,0,,,False,rand|printline|printline,x:0,97,31
BIN_6418621,36114,CWE-400,193,CWE-400,2,6,0,1,1,,,False,rand|rand|rand|rand|rand|rand|rand|fopen|exit|fwrite|exit|fclose,count:0|i:0|pFile:1|filename:1,263,70
BIN_6423319,35243,CWE-396,25,CWE-396,1,9,0,0,0,,,True,_zl17staticreturnstruev|rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume,,291,80
BIN_6445843,48868,CWE-761,150,CWE-761,1,5,0,0,0,,,True,malloc|exit|_zn63cwe761_free_pointer_not_at_start_of_buffer__char_environment_43l9badsourceerpc|printline|free,,132,39
BIN_6447411,39822,CWE-427,131,CWE-427,1,9,0,1,1,,,False,wcslen|fgetws|wcslen|printline,data:1|dataBuffer:0|dataLen:0,382,86
BIN_6471841,39791,CWE-427,131,CWE-427,2,8,0,0,0,,,True,wcslen|memset|wcschr|wcschr,,706,144
BIN_6474182,35392,CWE-398,84,CWE-398,1,13,0,0,0,,,False,globalreturnstrueorfalse|printline|printline|printline,i:0|i:0,109,30
BIN_6481390,39202,CWE-416,186,CWE-416,2,10,0,0,0,,,True,_znwy|_zdlpvy|printintline,,132,36
BIN_6484857,35457,CWE-398,84,CWE-398,2,11,0,0,1,,,False,printline,,39,13
BIN_6488864,41880,CWE-546,35,CWE-546,2,14,0,0,0,,,False,printline,,40,13
BIN_6489896,56042,CWE-843,23,CWE-843,1,8,0,0,0,,,True,printintline,,69,20
BIN_6490719,38932,CWE-416,186,CWE-416,1,9,0,0,0,,,False,globalreturnstrue|malloc|exit|free|globalreturnstrue|printintline,data:1|i:0,144,38
BIN_6537894,41133,CWE-469,19,CWE-468,1,3,0,1,1,,,False,strchr|exit|printunsignedline,string1:0|string2:0|slashInString1:1|indexOfSlashInString1:0,111,28
BIN_6538406,41911,CWE-546,35,CWE-546,1,12,1,1,1,,,False,printline,,31,11
BIN_6544343,45782,CWE-617,93,CWE-617,1,13,1,1,1,,,False,memset|atoi,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0,473,96
BIN_6546251,47180,CWE-681,19,CWE-681,1,16,1,1,1,,,False,fgets|atof|printline|printfloatline,inputBuffer:0|doubleNumber:0,160,38
BIN_6556230,18985,CWE-188,21,CWE-188,1,9,0,0,0,,,False,printintline,unionStructLong:0,55,18
BIN_6561269,48851,CWE-761,150,CWE-761,1,10,1,1,1,,,False,malloc|exit|strlen|getenv|strncat|printline|free,data:1|dataLen:0|environment:1,202,56
BIN_6594771,45821,CWE-617,93,CWE-617,1,7,0,2,2,,,False,fgets|atoi|printline,data:0|inputBuffer:0,150,37
BIN_6599715,49048,CWE-761,150,CWE-761,1,15,1,1,1,,,False,malloc|exit|wcslen|memset|wcschr|wcschr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,693,142
BIN_6602585,48854,CWE-761,150,CWE-761,1,11,1,1,1,,,False,malloc|exit|strlen|getenv|strncat|printline|free,data:1|dataLen:0|environment:1,203,56
BIN_6603166,35635,CWE-400,193,CWE-400,1,7,1,1,1,,,False,fgets|atoi|printline|printline,count:0|inputBuffer:0|i:0,162,41
BIN_6604096,41963,CWE-563,159,CWE-563,1,9,0,4,4,,,False,,data:0,19,8
BIN_6651076,42512,CWE-587,7,CWE-587,1,10,1,2,2,,,False,printhexcharline,charPointer:1,41,14
BIN_6653810,36169,CWE-400,193,CWE-400,1,9,0,1,1,,,False,staticreturnstrue|rand|rand|rand|rand|rand|rand|rand|staticreturnstrue|printline,count:0,149,47
BIN_6654817,41803,CWE-511,27,CWE-511,1,11,0,0,0,,,False,,count:0,50,13
BIN_6679320,45630,CWE-606,118,CWE-606,1,7,0,1,1,,,False,wcslen|wcsncat|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|environment:1|i:0|n:0|intVariable:0,443,75
BIN_6681885,35734,CWE-400,193,CWE-400,1,11,0,1,1,,,False,fgets|atoi|printline|printline,count:0|inputBuffer:0,161,42
BIN_6692888,32174,CWE-367,18,CWE-367,1,11,0,0,1,,,False,globalreturnstrue|fgets|printline|strlen|exit|exit|exit,filename:0|fileDesc:0,375,83
BIN_6695158,48801,CWE-761,150,CWE-761,1,8,0,1,1,,,False,malloc|exit|strlen|fgets|strlen|printline|staticreturnstrue|printline|free,data:1|dataLen:0,311,88
BIN_6704954,45507,CWE-606,118,CWE-606,1,9,0,0,0,,,True,strlen|memset|strchr|strchr|sscanf|printintline,,975,182
BIN_6712021,45353,CWE-606,118,CWE-606,1,15,1,1,1,,,False,strlen|fgets|strlen|printline|sscanf|printintline,data:1|dataBuffer:0|dataLen:0|i:0|n:0|intVariable:0,434,101
BIN_6718312,39554,CWE-427,131,CWE-427,1,9,0,0,0,,,False,badsource,data:1|dataBuffer:0,353,51
BIN_6719710,52955,CWE-773,20,CWE-773,1,9,0,0,0,,,False,,data:0|dataPtr1:1|dataPtr2:1|data:0|data:0,151,41
BIN_6720054,39685,CWE-427,131,CWE-427,1,8,0,0,0,,,False,strlen|fopen|fgets|printline|fclose,data:1|dataBuffer:0|dataLen:0|pFile:1,543,91
BIN_6723389,41565,CWE-478,6,CWE-478,1,12,1,1,1,,,False,rand|printline,charString:1|x:0,136,42
BIN_6740029,45689,CWE-606,118,CWE-606,1,12,1,1,1,,,False,wcslen|fopen|fgetws|printline|fclose|swscanf|printintline,data:1|dataBuffer:0|dataLen:0|pFile:1|i:0|n:0|intVariable:0,565,103
BIN_6750076,39274,CWE-416,186,CWE-416,2,9,1,1,1,,,True,_znwy|_zdlpvy|printstructline,,92,24
BIN_6760437,35439,CWE-398,84,CWE-398,1,12,0,0,1,,,False,printintline|printintline,intOne:0,51,17
BIN_6772292,42089,CWE-563,159,CWE-563,1,8,0,0,0,,,True,_zn54cwe563_unused_variable__unused_init_variable_struct_43l9badsourceer14_twointsstruct,,27,10
BIN_6779767,41561,CWE-478,6,CWE-478,1,12,1,1,1,,,False,rand|printline,charString:1|x:0,135,42
BIN_6779999,39457,CWE-426,45,CWE-426,1,6,0,0,0,,,True,wcscpy|cwe426_untrusted_search_path__wchar_t_popen_41_badsink,data:1|dataBuffer:0,293,41
BIN_6804654,48756,CWE-761,150,CWE-761,1,10,0,0,0,,,False,malloc|exit|strlen|memset|strchr|strchr|globalreturnstrue|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,679,141
BIN_6804689,48753,CWE-761,150,CWE-761,1,9,0,0,0,,,False,malloc|exit|strlen|memset|strchr|strchr|staticreturnstrue|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,679,141
BIN_6809214,46451,CWE-675,31,CWE-675,1,8,0,0,0,,,True,fopen|fclose|fclose,,92,24
BIN_6835081,48750,CWE-761,150,CWE-761,1,8,0,1,1,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,680,141
BIN_6835879,49055,CWE-761,150,CWE-761,1,12,0,0,0,,,False,malloc|exit|wcslen|memset|wcschr|wcschr|printline|free,data:1|dataPtr1:1|dataPtr2:1|data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|data:1,773,155
BIN_6837665,40973,CWE-459,10,CWE-459,1,16,1,2,2,,,False,_mkstemp|fdopen|fwrite|fclose,filename:0|pFile:1|fileDesc:0,130,34
BIN_6837791,35321,CWE-398,84,CWE-398,1,13,1,1,1,,,False,printintline|printintline,intOne:0|intTwo:0|intSum:0,70,20
BIN_6851447,39132,CWE-416,186,CWE-416,1,10,1,1,1,,,True,_znay|_zdapv|printstructline,,169,42
BIN_6859429,42394,CWE-563,159,CWE-563,1,10,0,0,0,,,False,printlongline,data:0,41,14
BIN_6862467,42563,CWE-588,22,CWE-588,2,12,0,0,0,,,False,printstructline,data:1|dataGoodBuffer:0|dataBadBuffer:0,69,19
BIN_6870286,46066,CWE-617,93,CWE-617,2,8,0,0,0,,,False,,,57,16
BIN_6885064,39448,CWE-426,45,CWE-426,1,12,0,0,0,,,False,wcscpy,data:1|dataBuffer:0|pipe:1,304,51
BIN_6901635,46890,CWE-680,142,CWE-680,1,15,0,0,0,,,True,globalreturnstrueorfalse|memset|atoi|_znay|printintline|_zdapv,,606,124
BIN_6911717,39216,CWE-416,186,CWE-416,1,8,1,1,1,,,True,_znwy|_zdlpvy|printlonglongline,,111,31
BIN_6914715,46184,CWE-665,52,CWE-665,1,9,4,5,5,,,False,wmemset|wcscat|printwline,data:1|dataBuffer:0|source:0,100,22
BIN_6927046,45554,CWE-606,118,CWE-606,3,9,0,0,0,,,False,wcslen|memset|wcschr|wcschr|swscanf|printintline,data:1|dataPtr1:1|dataPtr2:1|dataBuffer:0|data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|data:1|i:0|n:0|intVariable:0,1038,174
BIN_6928157,45872,CWE-617,93,CWE-617,1,11,0,0,1,,,False,,data:0,76,20
BIN_6931386,41207,CWE-476,98,CWE-476,1,7,0,1,1,,,False,printline,twoIntsStructPointer:1,64,20
BIN_6933777,46842,CWE-680,142,CWE-680,1,13,0,0,0,,,False,globalreturnstrueorfalse|rand|rand|rand|rand|rand|rand|rand|malloc|exit|printintline|free,data:0|i:0|intPointer:1,234,68
BIN_6948125,39290,CWE-416,186,CWE-416,1,13,0,0,0,,,True,_znwy|_zdlpvy|printstructline,,131,35
BIN_6963122,41091,CWE-467,20,CWE-467,1,10,1,1,1,,,False,malloc|exit|printshortline|free,badShort:1,104,29
BIN_6965267,45695,CWE-606,118,CWE-606,1,13,0,0,0,,,False,wcslen|fopen|fgetws|printline|fclose|badsink,data:1|dataBuffer:0|dataLen:0|pFile:1,422,80
BIN_6969150,47224,CWE-685,8,CWE-685,1,10,0,0,2,,,False,sprintf|printline,dest:0,71,19
BIN_7003643,39209,CWE-416,186,CWE-416,2,8,2,2,2,,,True,_znwy|_zdlpvy|printlonglongline,,85,23
BIN_7007805,41452,CWE-476,98,CWE-476,1,4,1,1,1,,,False,malloc|printintline|printintline,intPointer:1,90,25
BIN_7027067,41879,CWE-546,35,CWE-546,1,15,0,0,1,,,False,printline,,39,13
BIN_7036157,41860,CWE-546,35,CWE-546,1,11,2,2,2,,,False,printline,,30,10
BIN_7036529,38894,CWE-416,186,CWE-416,1,12,0,0,0,,,False,malloc|exit|memset|free|printline,i:0|j:0|data:1,151,40
BIN_7067094,41434,CWE-476,98,CWE-476,2,7,0,0,0,,,False,,data:1|funcPtr:1,47,14
BIN_7073016,39551,CWE-427,131,CWE-427,1,12,0,0,0,,,True,strlen|memset|strchr|strchr,,986,161
BIN_7076419,45870,CWE-617,93,CWE-617,1,10,2,2,2,,,False,,data:0,67,17
BIN_7083674,35993,CWE-400,193,CWE-400,2,6,0,0,0,,,True,memset|atoi|fopen|exit|fwrite|exit|fclose,count:0|myUnion:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0|count:0|i:0|pFile:1|filename:1,754,147
BIN_7087540,35074,CWE-377,54,CWE-377,3,12,0,0,0,,,False,exit|printwline|printline,filename:1|fileDesc:0,127,34
BIN_7087817,35689,CWE-400,193,CWE-400,1,12,0,0,1,,,False,staticreturnstrue|fgets|atoi|printline|staticreturnstrue|fopen|exit|fwrite|exit|fclose,count:0|inputBuffer:0|i:0|pFile:1|filename:1,295,71
BIN_7101710,39070,CWE-416,186,CWE-416,1,10,0,0,0,,,True,_znay|_zdapv|printlonglongline,,158,41
BIN_7101760,46608,CWE-680,142,CWE-680,1,11,0,1,1,,,False,memset|atoi|malloc|exit|printintline|free,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0|i:0|intPointer:1,563,114
BIN_7115172,430,CWE-135,24,CWE-135,1,13,0,0,0,,,True,strlen|___chkstk_ms|wcscpy|printline,,148,39
BIN_7148649,41200,CWE-475,18,CWE-475,2,7,0,0,0,,,False,wcscpy|memcpy|printwline,dataBuffer:0|data:1,341,52
BIN_7149693,45884,CWE-617,93,CWE-617,1,15,2,2,2,,,False,,data:0,68,18
BIN_7160381,49051,CWE-761,150,CWE-761,1,15,1,1,1,,,False,malloc|exit|wcslen|memset|wcschr|wcschr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,693,142
BIN_7168091,35096,CWE-390,34,CWE-390,1,11,0,0,0,,,True,.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|rand|rand|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|printline|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_unwind_resume|__cxa_begin_catch|__cxa_end_catch,,273,80
BIN_7184022,41909,CWE-546,35,CWE-546,1,12,1,1,1,,,False,printline,,31,11
BIN_7188829,18973,CWE-188,21,CWE-188,1,8,1,2,2,,,False,printintline|printintline,structCharInt:0|charPtr:1,66,21
BIN_7190407,35289,CWE-396,25,CWE-397,2,6,0,0,0,,,True,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume|__cxa_end_catch|_unwind_resume,,369,103
BIN_7190579,48960,CWE-761,150,CWE-761,2,9,0,0,0,,,True,malloc|exit|printline|free,,163,44
BIN_7193658,41212,CWE-476,98,CWE-476,1,11,0,1,2,,,False,staticreturnstrue|printline,twoIntsStructPointer:1,73,23
BIN_7196466,45283,CWE-605,8,CWE-605,1,10,1,1,1,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0|bOptVal:0|bOptLen:0,846,167
BIN_7199765,41517,CWE-476,98,CWE-476,1,12,0,0,0,,,False,printwcharline,data:1,62,19
BIN_7201532,39265,CWE-416,186,CWE-416,2,8,0,0,0,,,True,_znwy|_zdlpvy|printlongline,,110,31
BIN_7213401,41883,CWE-546,35,CWE-546,1,15,0,1,1,,,False,staticreturnstrue|printline,,39,13
BIN_7216864,41892,CWE-546,35,CWE-546,1,14,0,0,0,,,False,printline,j:0,50,16
BIN_7229141,39231,CWE-416,186,CWE-416,2,12,2,2,2,,,True,_znwy|_zdlpvy|printintline,,82,23
BIN_7229693,32168,CWE-367,18,CWE-367,1,9,0,1,1,,,False,fgets|printline|strlen|exit|exit|exit,filename:0|fileDesc:0,376,83
